PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3
255,Grant,Hill,,NBA All-Star,,1996-97,,,,Award,All-Star,,
255,Grant,Hill,,NBA All-Star,,1997-98,,,,Award,All-Star,,
255,Grant,Hill,,NBA All-Star,,1999-00,,,,Award,All-Star,,
255,Grant,Hill,,NBA All-Star,,2000-01,,,,Award,All-Star,,
255,Grant,Hill,,NBA All-Star,,2004-05,,,,Award,All-Star,,
255,Grant,Hill,Detroit Pistons,NBA Player of the Month,,1996-97,01/01/1997,,,Award,Kia Motors,KIPMO,
255,Grant,Hill,Detroit Pistons,NBA Player of the Week,,1995-96,,1996-03-17T00:00:00,,Award,Kia Motors,KIPWK,
255,Grant,Hill,Detroit Pistons,NBA Player of the Week,,1996-97,,1997-01-19T00:00:00,,Award,Kia Motors,KIPWK,
255,Grant,Hill,Detroit Pistons,NBA Player of the Week,,1996-97,,1997-04-06T00:00:00,,Award,Kia Motors,KIPWK,
255,Grant,Hill,Detroit Pistons,NBA Player of the Week,,1998-99,,1999-05-02T00:00:00,,Award,Kia Motors,KIPWK,
255,Grant,Hill,Detroit Pistons,NBA Player of the Week,,1999-00,,2000-01-10T00:00:00,,Award,Kia Motors,KIPWK,
255,Grant,Hill,Orlando Magic,NBA Player of the Week,,2004-05,,2004-11-21T00:00:00,East,Award,Kia Motors,KIPWK,
255,Grant,Hill,Detroit Pistons,NBA Rookie of the Month,,1994-95,11/01/1994,,,Award,Kia Motors,KIRMO,
255,Grant,Hill,Detroit Pistons,NBA Rookie of the Year,,1994-95,,,,Award,Kia Motors,KIROY,
255,Grant,Hill,Detroit Pistons,NBA Sporting News Rookie of the Year,,1994-95,,,,Award,Sporting News,SNROY,
255,Grant,Hill,Orlando Magic,NBA Sportsmanship,,2004-05,,,,Award,Kia Motors,KSPRT,
255,Grant,Hill,Phoenix Suns,NBA Sportsmanship,,2007-08,,,,Award,Kia Motors,KSPRT,
255,Grant,Hill,Phoenix Suns,NBA Sportsmanship,,2009-10,,,,Award,Kia Motors,KSPRT,
255,Grant,Hill,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,
3,,,,,,,,,,,,,
21,,,,,,,,,,,,,
323,Greg,Foster,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,
65,,,,,,,,,,,,,
731,,,,,,,,,,,,,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1984-85,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1986-87,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1987-88,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1989-90,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1990-91,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1992-93,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,1,1993-94,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1995-96,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-Defensive Team,2,1996-97,,,1610612745,Award,Kia Motors,KIADT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,2,1985-86,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1986-87,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1987-88,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1988-89,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,2,1989-90,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,3,1990-91,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1992-93,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1993-94,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,3,1994-95,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,2,1995-96,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,1,1996-97,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-NBA,3,1998-99,,,1610612745,Award,Kia Motors,KIANT,
165,Hakeem,Olajuwon,Houston Rockets,All-Rookie Team,1,1984-85,,,1610612745,Award,Kia Motors,KIART,
165,Hakeem,Olajuwon,,Hall of Fame Inductee,,2008,,,,Award,Hall of Fame,,
165,Hakeem,Olajuwon,Houston Rockets,IBM Award,,1992-93,,,,Award,IBM,IBMAW,
165,Hakeem,Olajuwon,,NBA All-Star,,1984-85,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1985-86,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1986-87,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1987-88,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1988-89,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1989-90,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1991-92,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1992-93,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1993-94,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1994-95,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1995-96,,,,Award,All-Star,,
165,Hakeem,Olajuwon,,NBA All-Star,,1996-97,,,,Award,All-Star,,
165,Hakeem,Olajuwon,Houston Rockets,NBA Champion,,1993-94,,,,Award,Champion,,
165,Hakeem,Olajuwon,Houston Rockets,NBA Champion,,1994-95,,,,Award,Champion,,
165,Hakeem,Olajuwon,Houston Rockets,NBA Defensive Player of the Year,,1992-93,,,,Award,Kia Motors,KDPYR,
165,Hakeem,Olajuwon,Houston Rockets,NBA Defensive Player of the Year,,1993-94,,,,Award,Kia Motors,KDPYR,
165,Hakeem,Olajuwon,Houston Rockets,NBA Finals Most Valuable Player,,1993-94,,,,Award,Kia Motors,KFMVP,
165,Hakeem,Olajuwon,Houston Rockets,NBA Finals Most Valuable Player,,1994-95,,,,Award,Kia Motors,KFMVP,
165,Hakeem,Olajuwon,Houston Rockets,NBA Most Valuable Player,,1993-94,,,,Award,Kia Motors,KIMVP,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1985-86,11/01/1985,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1989-90,04/01/1990,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1992-93,01/01/1993,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1992-93,04/01/1993,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1993-94,11/01/1993,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Month,,1994-95,02/01/1995,,,Award,Kia Motors,KIPMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1988-89,,1988-11-13T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1988-89,,1989-02-19T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1989-90,,1990-03-04T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1992-93,,1993-01-17T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1992-93,,1993-02-28T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1992-93,,1993-04-11T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1993-94,,1993-11-14T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1993-94,,1994-03-20T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1994-95,,1995-01-01T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1994-95,,1995-02-05T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1995-96,,1996-03-03T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Player of the Week,,1996-97,,1996-11-10T00:00:00,,Award,Kia Motors,KIPWK,
165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,02/01/1985,,,Award,Kia Motors,KIRMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,03/01/1985,,,Award,Kia Motors,KIRMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Rookie of the Month,,1984-85,12/01/1984,,,Award,Kia Motors,KIRMO,
165,Hakeem,Olajuwon,Houston Rockets,NBA Sporting News Most Valuable Player of the Year,,1993-94,,,,Award,Sporting News,SNMVP,
165,Hakeem,Olajuwon,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,
265,,,,,,,,,,,,,
906,,,,,,,,,,,,,
1006,Herb,Williams,Indiana Pacers,NBA Player of the Week,,1985-86,,1986-04-06T00:00:00,,Award,Kia Motors,KIPWK,
765,Hersey,Hawkins,Philadelphia 76ers,All-Rookie Team,1,1988-89,,,1610612755,Award,Kia Motors,KIART,
765,Hersey,Hawkins,,NBA All-Star,,1990-91,,,,Award,All-Star,,
765,Hersey,Hawkins,Seattle SuperSonics,NBA Sportsmanship,,1998-99,,,,Award,Kia Motors,KSPRT,
765,Hersey,Hawkins,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,
270,Horace,Grant,Chicago Bulls,All-Defensive Team,2,1992-93,,,1610612741,Award,Kia Motors,KIADT,
270,Horace,Grant,Chicago Bulls,All-Defensive Team,2,1993-94,,,1610612741,Award,Kia Motors,KIADT,
270,Horace,Grant,Orlando Magic,All-Defensive Team,2,1994-95,,,1610612753,Award,Kia Motors,KIADT,
270,Horace,Grant,Orlando Magic,All-Defensive Team,2,1995-96,,,1610612753,Award,Kia Motors,KIADT,
270,Horace,Grant,,NBA All-Star,,1993-94,,,,Award,All-Star,,
270,Horace,Grant,Chicago Bulls,NBA Champion,,1990-91,,,,Award,Champion,,
270,Horace,Grant,Chicago Bulls,NBA Champion,,1991-92,,,,Award,Champion,,
270,Horace,Grant,Chicago Bulls,NBA Champion,,1992-93,,,,Award,Champion,,
270,Horace,Grant,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,
73,,,,,,,,,,,,,
458,,,,,,,,,,,,,
93,,,,,,,,,,,,,
1134,Isaac,Austin,Miami Heat,NBA Most Improved Player,,1996-97,,,,Award,Kia Motors,KIMIP,
375,Isaiah,Rider,Minnesota Timberwolves,All-Rookie Team,1,1993-94,,,1610612750,Award,Kia Motors,KIART,
1764,,,,,,,,,,,,,
462,JR,Reid,Charlotte Hornets,All-Rookie Team,2,1989-90,,,1610612740,Award,Kia Motors,KIART,
462,JR,Reid,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,
1521,Jacque,Vaughn,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,
1751,,,,,,,,,,,,,
147,Jalen,Rose,Denver Nuggets,All-Rookie Team,2,1994-95,,,1610612743,Award,Kia Motors,KIART,
147,Jalen,Rose,Indiana Pacers,NBA Most Improved Player,,1999-00,,,,Award,Kia Motors,KIMIP,
147,Jalen,Rose,Indiana Pacers,NBA Player of the Week,,1999-00,,2000-03-20T00:00:00,,Award,Kia Motors,KIPWK,
147,Jalen,Rose,Toronto Raptors,NBA Player of the Week,,2004-05,,2005-02-27T00:00:00,East,Award,Kia Motors,KIPWK,
469,Jamal,Mashburn,New Orleans Hornets,All-NBA,3,2002-03,,,1610612740,Award,Kia Motors,KIANT,
469,Jamal,Mashburn,Dallas Mavericks,All-Rookie Team,1,1993-94,,,1610612742,Award,Kia Motors,KIART,
469,Jamal,Mashburn,,NBA All-Star,,2002-03,,,,Award,All-Star,,
469,Jamal,Mashburn,New Orleans Hornets,NBA Player of the Month,,2002-03,02/01/2003,,West,Award,Kia Motors,KIPMO,
469,Jamal,Mashburn,Dallas Mavericks,NBA Player of the Week,,1994-95,,1994-12-11T00:00:00,,Award,Kia Motors,KIPWK,
1526,,,,,,,,,,,,,
381,,,,,,,,,,,,,
994,,,,,,,,,,,,,
320,,,,,,,,,,,,,
1114,Jaren,Jackson,San Antonio Spurs,NBA Champion,,1998-99,,,,Award,Champion,,
679,Jason,Caffey,Chicago Bulls,NBA Champion,,1996-97,,,,Award,Champion,,
467,Jason,Kidd,Phoenix Suns,All-Defensive Team,1,1998-99,,,1610612756,Award,Kia Motors,KIADT,
467,Jason,Kidd,Phoenix Suns,All-Defensive Team,2,1999-00,,,1610612756,Award,Kia Motors,KIADT,
467,Jason,Kidd,Phoenix Suns,All-Defensive Team,1,2000-01,,,1610612756,Award,Kia Motors,KIADT,
467,Jason,Kidd,New Jersey Nets,All-Defensive Team,1,2001-02,,,1610612751,Award,Kia Motors,KIADT,
467,Jason,Kidd,New Jersey Nets,All-Defensive Team,2,2002-03,,,1610612751,Award,Kia Motors,KIADT,
467,Jason,Kidd,New Jersey Nets,All-Defensive Team,2,2003-04,,,1610612751,Award,Kia Motors,KIADT,
467,Jason,Kidd,New Jersey Nets,All-Defensive Team,2,2004-05,,,1610612751,Award,Kia Motors,KIADT,
467,Jason,Kidd,New Jersey Nets,All-Defensive Team,1,2005-06,,,1610612751,Award,Kia Motors,KIADT,
467,Jason,Kidd,New Jersey Nets,All-Defensive Team,2,2006-07,,,1610612751,Award,Kia Motors,KIADT,
467,Jason,Kidd,Phoenix Suns,All-NBA,1,1998-99,,,1610612756,Award,Kia Motors,KIANT,
467,Jason,Kidd,Phoenix Suns,All-NBA,1,1999-00,,,1610612756,Award,Kia Motors,KIANT,
467,Jason,Kidd,Phoenix Suns,All-NBA,1,2000-01,,,1610612756,Award,Kia Motors,KIANT,
467,Jason,Kidd,New Jersey Nets,All-NBA,1,2001-02,,,1610612751,Award,Kia Motors,KIANT,
467,Jason,Kidd,New Jersey Nets,All-NBA,2,2002-03,,,1610612751,Award,Kia Motors,KIANT,
